Feature_ID,VIP,Group_Contribution,mz,RT,Correlation_ID,Spectrum_ID,Compound_Name,Adduct,Putative_BA
25512,1.495,AIR,392.3160,4.171,NA,CCMSLIB00010238933,"""Candidate Trihydroxylated bile acid (delta mass -16.98; sirius atomic difference: 1H, 1N, -2O; buddy atomic difference: 1H, 1N, -2O)""",M+H,NA
15248,1.495,AIR,298.1830,2.254,803,NA,NA,NA,NA
21512,1.492,IHC,431.1820,3.321,NA,NA,NA,NA,NA
17778,1.491,AIR,344.2551,2.655,72,NA,NA,NA,NA
13544,1.491,AIR,342.7371,2.030,150,NA,NA,NA,NA
8063,1.491,IHC,427.2557,1.377,NA,NA,NA,NA,NA
11262,1.491,IHC,237.1489,1.792,670,NA,NA,NA,NA
20062,1.488,AIR,362.2542,3.035,NA,NA,NA,NA,NA
27718,1.488,IHC,265.1514,4.692,132,NA,NA,NA,NA
13040,1.488,AIR,279.1868,1.946,NA,NA,NA,NA,NA
22078,1.488,AIR,391.2855,3.435,295,CCMSLIB00010240514,"""Candidate Trihydroxylated bile acid (delta mass -18.0115; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00005464905, """"(R)-4-((3R,5R,6S,7R,8S,9S,10R,13R,14S,17R)-3,6,7-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""")""",M+H,NA
23883,1.486,IHC,315.1958,3.926,447,CCMSLIB00012443097,42895-58-9,[M+H-H2O]+,NA
32525,1.486,AIR,808.5833,5.617,529,CCMSLIB00010057123,PC(18:1/20:4); [M+H]+ C46H83N1O8P1,M+H,NA
31007,1.484,AIR,846.6202,5.385,0,NA,NA,NA,NA
20502,1.484,AIR,306.1264,3.113,NA,NA,NA,NA,NA
21679,1.484,AIR,329.1752,3.345,NA,NA,NA,NA,NA
19744,1.484,AIR,919.4202,3.020,NA,CCMSLIB00010217728,"""Candidate Trihydroxylated bile acid (delta mass 510.1265; sirius atomic difference: 24C, 22H, 4N, 7O, 1S; buddy atomic difference: 32C, 18H, 2N, 5O)""",M+H,NA
27706,1.484,IHC,391.2847,4.689,132,CCMSLIB00010239509,"""Candidate Trihydroxylated bile acid (delta mass -18.0103; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00003135123, Spectral Match to 12-Ketodeoxycholic acid from NIST14)""",M+H,NA
31142,1.483,IHC,468.3447,5.409,810,NA,NA,NA,NA
9949,1.483,AIR,213.1121,1.573,383,NA,NA,NA,NA
28829,1.483,IHC,800.6043,4.944,463,CCMSLIB00010218554,"""Candidate Dihydroxylated bile acid (delta mass 407.3017; sirius atomic difference: 30C, 37H, 3N, -2O; buddy atomic difference: 24C, 41H, 1N, 4O)""",M+H,Dihydroxylated bile acid_cholic acid [M+NH4]+
19606,1.482,AIR,421.2087,2.959,NA,NA,NA,NA,NA
29368,1.481,AIR,517.3517,5.048,NA,NA,NA,NA,NA
14374,1.481,AIR,231.1707,2.150,NA,CCMSLIB00003139580,Spectral Match to Val-Leu from NIST14,M+H,NA
35913,1.481,AIR,608.5605,6.488,NA,NA,NA,NA,NA
21954,1.480,IHC,491.3452,3.390,NA,NA,NA,NA,NA
22016,1.479,AIR,406.2691,3.428,NA,NA,NA,NA,NA
25613,1.479,AIR,489.3211,4.203,NA,CCMSLIB00010224867,"""Candidate Dihydroxylated bile acid (delta mass 96.0207; sirius atomic difference: 5C, 4H, 2O; buddy atomic difference: 5C, 4H, 2O)""",M+H,Dihydroxylated bile acid_hydrocinnamic acid [M-2H2O+H]+
11377,1.478,AIR,245.1605,1.694,NA,CCMSLIB00004684210,N-L-Leucyl-L-leucine,M+H,NA
28472,1.478,AIR,330.2643,4.854,52,NA,NA,NA,NA
1333,1.475,IHC,189.0175,0.267,NA,NA,NA,NA,NA
33184,1.474,IHC,415.3214,5.661,50,NA,NA,NA,NA
12495,1.473,IHC,237.1489,1.863,670,NA,NA,NA,NA
5077,1.473,IHC,344.1823,0.812,NA,NA,NA,NA,NA
32527,1.473,AIR,454.3060,5.616,NA,NA,NA,NA,NA
2329,1.473,AIR,189.1240,0.373,332,CCMSLIB00012360795,H-VAL-ALA-OH,[M+H]+,NA
28405,1.473,AIR,434.3632,4.866,268,CCMSLIB00010231737,"""Candidate Monohydroxylated bile acid (delta mass 57.055; sirius atomic difference: 3C, 7H, 1N; buddy atomic difference: 3C, 7H, 1N)""",M+H,Monohydroxylated bile acid_histamine [M-2H2O+H]+
20598,1.471,IHC,671.4142,3.132,NA,NA,NA,NA,NA
6712,1.470,AIR,211.0585,1.104,NA,NA,NA,NA,NA
28505,1.469,AIR,342.3734,4.886,NA,NA,NA,NA,NA
18783,1.469,AIR,367.2110,2.867,NA,NA,NA,NA,NA
18361,1.469,AIR,351.2167,2.781,NA,NA,NA,NA,NA
8645,1.469,AIR,326.0381,1.451,NA,NA,NA,NA,NA
4346,1.469,AIR,94.0453,0.548,NA,NA,NA,NA,NA
21267,1.468,AIR,530.2803,3.289,NA,NA,NA,NA,NA
30149,1.467,IHC,245.2266,5.254,26,NA,NA,NA,NA
35598,1.466,AIR,428.3737,6.396,NA,CCMSLIB00005738771,Massbank:RP025602 Stearoyl-L-Carnitine|stearoylcarnitine|3-octadecanoyloxy-4-(trimethylazaniumyl)butanoate,M+H,NA
34905,1.464,AIR,428.3740,6.249,NA,CCMSLIB00005738771,Massbank:RP025602 Stearoyl-L-Carnitine|stearoylcarnitine|3-octadecanoyloxy-4-(trimethylazaniumyl)butanoate,M+H,NA
20368,1.464,AIR,386.2541,3.130,NA,NA,NA,NA,NA
10283,1.463,AIR,374.2127,1.639,NA,NA,NA,NA,NA
14217,1.462,AIR,392.2189,2.032,853,NA,NA,NA,NA
25654,1.460,IHC,493.2456,4.134,NA,NA,NA,NA,NA
30110,1.460,AIR,137.1331,5.270,NA,CCMSLIB00005788000,beta-pinene,M+H,NA
11007,1.459,AIR,265.1552,1.717,597,CCMSLIB00003137123,Spectral Match to Val-Phe from NIST14,M+H,NA
3988,1.457,AIR,319.1393,0.630,NA,NA,NA,NA,NA
26959,1.456,IHC,501.3216,4.543,NA,CCMSLIB00010223912,"""Candidate Dihydroxylated bile acid (delta mass 108.0227; sirius atomic difference: 6C, 4H, 2O; buddy atomic difference: 6C, 4H, 2O)""",M+H,Dihydroxylated bile acid_caffeic acid [M-3H2O+H]+
36167,1.456,IHC,568.4941,6.595,356,NA,NA,NA,NA
24093,1.455,AIR,431.3160,3.841,735,NA,NA,NA,NA
27897,1.454,IHC,323.2585,4.779,634,NA,NA,NA,NA
5513,1.454,AIR,267.6377,0.930,NA,NA,NA,NA,NA
19516,1.454,AIR,368.2435,3.031,NA,NA,NA,NA,NA
27919,1.453,IHC,307.2271,4.763,610,NA,NA,NA,NA
26505,1.453,AIR,489.3211,4.359,NA,NA,NA,NA,NA
9336,1.453,AIR,302.1038,1.535,481,NA,NA,NA,NA
10483,1.452,AIR,210.6346,1.658,723,NA,NA,NA,NA
24543,1.452,IHC,813.5522,4.031,334,CCMSLIB00010218446,"""Candidate Tetrahydroxylated bile acid (delta mass 388.2618; sirius atomic difference: 24C, 36H, 4O; buddy atomic difference: 25C, 32H, 4N)""",M+H,"Tetrahydroxylated bile acid_3alpha,6alpha,7beta,12alpha-tetrahydroxy-5alpha-cholan-24-oic acid [M-H2O+H]+"
19964,1.452,AIR,410.1758,3.021,NA,NA,NA,NA,NA
16560,1.452,IHC,509.7555,2.460,NA,NA,NA,NA,NA
10467,1.451,AIR,185.0816,1.665,90,NA,NA,NA,NA
25773,1.451,AIR,551.2670,4.235,NA,NA,NA,NA,NA
16306,1.451,AIR,367.2098,2.497,NA,NA,NA,NA,NA
32086,1.450,IHC,448.3549,5.563,50,NA,NA,NA,NA
23845,1.450,AIR,343.2639,3.831,224,NA,NA,NA,NA
29546,1.449,IHC,523.8023,5.113,127,NA,NA,NA,NA
28385,1.449,AIR,435.3668,4.856,268,NA,NA,NA,NA
35782,1.449,IHC,878.6209,6.486,NA,NA,NA,NA,NA
3789,1.448,AIR,212.0917,0.497,NA,NA,NA,NA,NA
23831,1.446,IHC,631.3099,3.819,NA,NA,NA,NA,NA
25610,1.446,AIR,473.3267,4.206,NA,NA,NA,NA,NA
8190,1.445,AIR,316.2244,1.463,NA,NA,NA,NA,NA
27805,1.445,IHC,555.3479,4.682,NA,NA,NA,NA,NA
32905,1.445,IHC,443.3885,5.659,371,NA,NA,NA,NA
26672,1.445,IHC,615.3165,4.437,496,NA,NA,NA,NA
28467,1.445,AIR,383.3291,4.869,NA,NA,NA,NA,NA
5280,1.444,AIR,170.0815,0.850,NA,NA,NA,NA,NA
15162,1.444,AIR,342.2393,2.268,NA,NA,NA,NA,NA
20023,1.443,AIR,400.2335,3.025,NA,NA,NA,NA,NA
19968,1.442,IHC,463.2079,3.028,518,CCMSLIB00010228861,"""Candidate Trihydroxylated bile acid (delta mass 53.9134; sirius atomic difference: 4C, -10H, 1O)""",M+H,NA
27121,1.442,IHC,482.3491,4.551,NA,CCMSLIB00010225117,"""Candidate Monohydroxylated bile acid (delta mass 105.045; buddy atomic difference: 3C, 7H, 1N, 3O)""",M+H,NA
1521,1.441,AIR,219.0357,0.290,339,NA,NA,NA,NA
13953,1.441,AIR,519.5770,2.089,NA,NA,NA,NA,NA
29362,1.440,AIR,369.2429,5.064,NA,NA,NA,NA,NA
6470,1.440,AIR,263.1426,1.083,NA,CCMSLIB00003137900,Spectral Match to Ile-Met from NIST14,M+H,NA
27689,1.439,IHC,454.2934,4.688,132,NA,NA,NA,NA
9118,1.438,IHC,411.2606,1.529,202,NA,NA,NA,NA
13477,1.437,AIR,214.0481,2.037,34,NA,NA,NA,NA
32229,1.437,IHC,368.3164,5.584,29,CCMSLIB00010010887,Leu-C16:1,M+H,NA
30535,1.437,IHC,284.2950,5.311,NA,NA,NA,NA,NA
27972,1.436,IHC,371.2587,4.768,18,CCMSLIB00010246829,"""Candidate Tetrahydroxylated bile acid (delta mass -54.0314; sirius atomic difference: -6H, -3O; buddy atomic difference: -6H, -3O; spectral library match to CCMSLIB00005464788, """"(R)-4-((3S,5S,7R,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""")""",M+H,NA
33079,1.436,AIR,593.2767,5.700,NA,NA,NA,NA,NA
31975,1.436,IHC,442.2933,5.563,NA,NA,NA,NA,NA
18415,1.434,AIR,331.1910,2.808,NA,NA,NA,NA,NA
16978,1.434,IHC,276.6793,2.515,78,NA,NA,NA,NA
11632,1.433,AIR,302.2079,1.793,597,CCMSLIB00003140175,Spectral Match to Leu-Gly-Leu from NIST14,M+H,NA
20189,1.432,AIR,368.2436,3.087,NA,NA,NA,NA,NA
17410,1.432,IHC,249.1489,2.607,565,NA,NA,NA,NA
17013,1.431,AIR,245.1864,2.534,316,CCMSLIB00003139983,Spectral Match to Leu-Leu from NIST14,M+H,NA
12084,1.431,AIR,94.0453,1.889,597,NA,NA,NA,NA
21773,1.431,AIR,380.2443,3.366,NA,NA,NA,NA,NA
25396,1.428,AIR,276.1997,4.140,276,NA,NA,NA,NA
19036,1.428,AIR,433.3317,2.920,NA,NA,NA,NA,NA
23863,1.427,AIR,355.2637,3.825,224,CCMSLIB00010249061,"""Candidate Trihydroxylated bile acid (delta mass -54.0318; sirius atomic difference: -6H, -3O; buddy atomic difference: -6H, -3O; spectral library match to CCMSLIB00003139523, Spectral Match to Cholic acid from NIST14)""",M+H,NA
9489,1.426,AIR,169.0863,1.548,NA,NA,NA,NA,NA
29291,1.425,IHC,473.3628,5.051,322,NA,NA,NA,NA
14285,1.425,AIR,491.2874,2.150,670,NA,NA,NA,NA
12949,1.423,AIR,292.6922,1.924,NA,NA,NA,NA,NA
29147,1.422,IHC,353.2683,5.055,159,NA,NA,NA,NA
25882,1.421,AIR,497.3843,4.228,NA,CCMSLIB00010224463,"""Candidate Trihydroxylated bile acid (delta mass 88.0904; sirius atomic difference: 5C, 12H, 1O; buddy atomic difference: 5C, 12H, 1O)""",M+H,NA
21760,1.421,AIR,305.2116,3.347,NA,NA,NA,NA,NA
28442,1.421,AIR,429.2618,4.867,NA,NA,NA,NA,NA
11086,1.416,AIR,284.0956,1.727,NA,NA,NA,NA,NA
29002,1.416,AIR,340.3578,4.992,NA,NA,NA,NA,NA
2318,1.416,IHC,314.2079,0.381,NA,NA,NA,NA,NA
26138,1.416,AIR,522.3453,4.279,NA,CCMSLIB00006584367,Glu-DCA,M+H,NA
31530,1.415,AIR,607.4177,5.508,NA,NA,NA,NA,NA
35887,1.415,IHC,429.3747,6.462,NA,NA,NA,NA,NA
3210,1.415,IHC,211.1070,0.478,332,NA,NA,NA,NA
12412,1.414,AIR,374.2532,1.881,NA,NA,NA,NA,NA
26132,1.414,AIR,308.1896,4.300,NA,CCMSLIB00012717266,Candidate Taurine-C12:0 (delta mass:182.1668),M+H,NA
34417,1.414,IHC,756.6343,6.010,NA,NA,NA,NA,NA
21164,1.413,AIR,349.2011,3.251,NA,NA,NA,NA,NA
30441,1.413,AIR,452.2836,5.289,NA,NA,NA,NA,NA
7823,1.413,AIR,247.0817,1.346,NA,NA,NA,NA,NA
32206,1.412,IHC,418.3066,5.593,29,NA,NA,NA,NA
18276,1.412,AIR,322.1685,2.741,NA,NA,NA,NA,NA
33223,1.412,IHC,430.3327,5.731,189,CCMSLIB00012718222,Candidate Phenylalanine-C18:1 (delta mass:264.2452),M+H,NA
2935,1.412,AIR,170.6030,0.444,NA,NA,NA,NA,NA
13708,1.411,AIR,219.1132,2.066,597,CCMSLIB00012716344,Candidate Serotonin-C2:0 (delta mass:42.0106),M+H,NA
22561,1.411,IHC,478.2939,3.514,NA,NA,NA,NA,NA
32972,1.410,IHC,814.6889,5.625,NA,NA,NA,NA,NA
26005,1.410,AIR,433.3318,4.387,NA,NA,NA,NA,NA
18005,1.410,IHC,449.1920,2.700,NA,NA,NA,NA,NA
25631,1.409,AIR,413.3055,4.204,NA,NA,NA,NA,NA
27196,1.409,AIR,503.3715,4.688,NA,NA,NA,NA,NA
12046,1.408,AIR,151.0355,1.875,597,NA,NA,NA,NA
25458,1.408,AIR,313.2377,4.158,NA,NA,NA,NA,NA
26365,1.407,AIR,336.2537,4.368,848,CCMSLIB00010259864,"""Candidate Trihydroxylated bile acid (delta mass -73.0414; sirius atomic difference: -4C, -7H, 1N, -2O; buddy atomic difference: -4C, -7H, 1N, -2O)""",M+H,NA
19310,1.405,AIR,302.1594,2.930,NA,NA,NA,NA,NA
22845,1.405,IHC,639.3009,3.575,NA,NA,NA,NA,NA
6160,1.403,IHC,358.1977,1.049,NA,NA,NA,NA,NA
8195,1.402,AIR,258.1817,1.457,851,NA,NA,NA,NA
31008,1.402,IHC,508.3431,5.362,NA,NA,NA,NA,NA
18332,1.401,IHC,495.7868,2.728,534,NA,NA,NA,NA
34092,1.400,IHC,584.2636,5.932,152,NA,NA,NA,NA
25019,1.399,AIR,378.2102,4.213,77,NA,NA,NA,NA
27069,1.398,AIR,440.3369,4.522,NA,NA,NA,NA,NA
18789,1.398,IHC,724.9106,2.839,NA,NA,NA,NA,NA
28826,1.397,AIR,301.2167,4.963,NA,NA,NA,NA,NA
21391,1.397,IHC,657.3124,3.279,NA,NA,NA,NA,NA
10903,1.396,AIR,373.2454,1.718,NA,NA,NA,NA,NA
26653,1.396,AIR,359.2204,4.374,NA,NA,NA,NA,NA
30085,1.396,IHC,353.1776,5.234,26,NA,NA,NA,NA
26565,1.395,AIR,516.2649,4.425,NA,NA,NA,NA,NA
9730,1.394,AIR,344.2058,1.587,42,NA,NA,NA,NA
27035,1.393,IHC,292.6725,4.539,NA,NA,NA,NA,NA
25530,1.392,IHC,365.2314,4.189,NA,NA,NA,NA,NA
18892,1.391,AIR,239.1645,2.848,NA,NA,NA,NA,NA
27398,1.391,IHC,123.1172,4.607,59,NA,NA,NA,NA
32676,1.391,IHC,499.3386,5.634,NA,NA,NA,NA,NA
9773,1.390,IHC,303.1515,1.591,NA,NA,NA,NA,NA
28976,1.390,IHC,317.2690,5.017,NA,NA,NA,NA,NA
29491,1.389,IHC,325.2373,5.080,NA,NA,NA,NA,NA
28136,1.388,IHC,420.2397,4.823,NA,NA,NA,NA,NA
30009,1.388,AIR,432.3152,5.189,121,NA,NA,NA,NA
21455,1.388,AIR,305.1868,3.299,659,NA,NA,NA,NA
9101,1.387,AIR,400.2205,1.524,NA,NA,NA,NA,NA
28583,1.387,AIR,295.2271,4.888,52,CCMSLIB00003137992,"Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14",M+H,NA
12967,1.387,AIR,388.2315,1.941,NA,NA,NA,NA,NA
28397,1.387,AIR,444.3686,4.855,NA,NA,NA,NA,NA
20455,1.387,IHC,625.3238,3.113,NA,CCMSLIB00010220509,"""Candidate Trihydroxylated bile acid (delta mass 216.0299; sirius atomic difference: 9C, 4H, 4N, 3O; buddy atomic difference: 9C, 4H, 4N, 3O)""",M+H,NA
13215,1.387,IHC,402.2852,2.007,NA,NA,NA,NA,NA
11053,1.386,AIR,374.2110,1.669,NA,NA,NA,NA,NA
17021,1.386,AIR,278.1604,2.538,NA,NA,NA,NA,NA
31428,1.384,AIR,177.1642,5.420,NA,NA,NA,NA,NA
30786,1.384,AIR,309.2064,5.325,NA,NA,NA,NA,NA
32917,1.384,IHC,483.3816,5.661,371,NA,NA,NA,NA
24587,1.383,IHC,407.2795,3.974,NA,CCMSLIB00010236885,"""Candidate Tetrahydroxylated bile acid (delta mass -18.0096; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00005464785, """"(R)-4-((3S,5S,7R,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""")""",M+H,NA
24162,1.382,AIR,526.3582,3.891,NA,NA,NA,NA,NA
30612,1.382,IHC,409.3474,5.278,475,NA,NA,NA,NA
33682,1.381,IHC,613.4459,5.786,427,NA,NA,NA,NA
25116,1.378,AIR,455.3159,4.146,NA,NA,NA,NA,NA
4065,1.378,AIR,265.1764,0.636,NA,NA,NA,NA,NA
22255,1.377,AIR,559.3426,3.481,97,NA,NA,NA,NA
21667,1.377,AIR,347.1855,3.347,NA,NA,NA,NA,NA
21398,1.377,IHC,655.2973,3.304,NA,CCMSLIB00010219995,"""Candidate Trihydroxylated bile acid (delta mass 245.9961; sirius atomic difference: 11C, 6H, 2N, 1O, 2S; buddy atomic difference: 8C, 2H, 6N, 2O, 1S)""",M+H,NA
24598,1.375,IHC,473.1920,3.975,NA,NA,NA,NA,NA
19601,1.375,IHC,303.1706,2.968,NA,NA,NA,NA,NA
14205,1.375,AIR,195.1025,2.150,327,NA,NA,NA,NA
18066,1.375,AIR,235.1047,2.707,NA,NA,NA,NA,NA
25604,1.374,AIR,455.3159,4.222,NA,NA,NA,NA,NA
4963,1.374,AIR,211.0971,0.805,NA,NA,NA,NA,NA
20697,1.373,AIR,333.2063,3.143,397,NA,NA,NA,NA
33695,1.373,IHC,380.2802,5.803,273,NA,NA,NA,NA
18775,1.373,IHC,625.3247,2.817,NA,NA,NA,NA,NA
20579,1.372,AIR,720.3046,3.133,NA,NA,NA,NA,NA
20766,1.371,AIR,523.3388,3.244,NA,CCMSLIB00005787996,Asparagocholic acid,M+H,NA
26559,1.371,IHC,339.2518,4.431,319,CCMSLIB00010254876,"""Candidate Dihydroxylated bile acid (delta mass -54.0484; sirius atomic difference: -4C, -6H; buddy atomic difference: -4C, -6H)""",M+H,NA
25112,1.371,AIR,896.5562,4.067,NA,NA,NA,NA,NA
17949,1.370,AIR,349.2018,2.742,NA,NA,NA,NA,NA
24295,1.370,AIR,484.3637,3.884,NA,CCMSLIB00010225018,"""Candidate Monohydroxylated bile acid (delta mass 107.0593; sirius atomic difference: 3C, 9H, 1N, 3O; buddy atomic difference: 4C, 5H, 5N, -1O)""",M+H,Monohydroxylated bile acid_phenacetin [M-3H2O+H]+
22148,1.369,IHC,283.1538,3.356,155,NA,NA,NA,NA
12873,1.368,AIR,388.2547,1.949,NA,NA,NA,NA,NA
30273,1.368,AIR,322.2744,5.256,419,NA,NA,NA,NA
29969,1.368,AIR,502.3257,5.187,NA,CCMSLIB00003137786,Spectral Match to 1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine from NIST14,M+Na,NA
35528,1.368,AIR,580.5308,6.417,NA,NA,NA,NA,NA
33049,1.367,IHC,301.2166,5.650,NA,NA,NA,NA,NA
31954,1.366,IHC,277.2165,5.536,329,NA,NA,NA,NA
2373,1.366,IHC,290.0864,0.392,NA,NA,NA,NA,NA
20085,1.365,IHC,180.1024,3.051,NA,NA,NA,NA,NA
35493,1.365,AIR,817.2773,6.417,NA,NA,NA,NA,NA
20691,1.365,AIR,412.2152,3.124,NA,NA,NA,NA,NA
17029,1.365,IHC,530.2852,2.545,NA,NA,NA,NA,NA
32590,1.365,AIR,732.5542,5.613,131,CCMSLIB00003136587,Spectral Match to 1-(9Z-Octadecenoyl)-2-tetradecanoyl-sn-glycero-3-phosphocholine from NIST14,M+H,NA
4635,1.364,AIR,417.2352,0.709,NA,NA,NA,NA,NA
3174,1.364,AIR,210.1131,0.522,NA,NA,NA,NA,NA
25680,1.363,AIR,396.2206,4.212,77,NA,NA,NA,NA
7850,1.362,AIR,282.1184,1.306,NA,NA,NA,NA,NA
20513,1.361,AIR,285.1488,3.121,699,NA,NA,NA,NA
29597,1.361,IHC,316.6602,5.108,NA,NA,NA,NA,NA
18675,1.361,AIR,642.8707,2.795,191,CCMSLIB00010220085,Candidate Trihydroxylated bile acid (delta mass 233.573),M+H,NA
27726,1.360,IHC,256.1461,4.678,NA,NA,NA,NA,NA
20074,1.360,AIR,635.2641,3.039,NA,NA,NA,NA,NA
2929,1.359,AIR,290.1716,0.479,NA,NA,NA,NA,NA
2173,1.358,AIR,209.6373,0.354,NA,NA,NA,NA,NA
11651,1.357,AIR,227.0900,1.793,NA,NA,NA,NA,NA
24692,1.357,IHC,591.3174,3.894,NA,NA,NA,NA,NA
32405,1.356,AIR,720.5524,5.603,250,CCMSLIB00010084736,PC(15:0/16:0); [M+H]+ C39H79N1O8P1,M+H,NA
33978,1.356,AIR,732.5556,5.812,458,CCMSLIB00003136587,Spectral Match to 1-(9Z-Octadecenoyl)-2-tetradecanoyl-sn-glycero-3-phosphocholine from NIST14,M+H,NA
10733,1.353,AIR,356.2185,1.690,NA,NA,NA,NA,NA
34225,1.352,IHC,586.2766,5.952,NA,NA,NA,NA,NA
3677,1.351,AIR,237.1590,0.599,NA,NA,NA,NA,NA
29477,1.350,IHC,503.3705,5.086,NA,NA,NA,NA,NA
966,1.350,AIR,156.0424,0.233,NA,NA,NA,NA,NA
24524,1.350,IHC,424.3061,3.984,334,CCMSLIB00010234199,"""Candidate Tetrahydroxylated bile acid (delta mass -0.9841; buddy atomic difference: 1H, 1N, -1O)""",M+H,NA
794,1.349,AIR,215.0880,0.238,332,NA,NA,NA,NA
27234,1.349,AIR,230.0637,4.572,367,NA,NA,NA,NA
32975,1.349,IHC,387.2900,5.656,439,NA,NA,NA,NA
18374,1.348,IHC,303.1345,2.748,581,NA,NA,NA,NA
9078,1.348,AIR,328.7032,1.511,NA,NA,NA,NA,NA
20254,1.348,AIR,326.6398,3.067,NA,NA,NA,NA,NA
20038,1.347,AIR,367.2110,2.958,NA,NA,NA,NA,NA
27007,1.345,AIR,257.1537,4.530,NA,NA,NA,NA,NA
9342,1.345,IHC,359.0953,1.526,481,NA,NA,NA,NA
36335,1.345,IHC,510.5264,6.647,NA,NA,NA,NA,NA
20748,1.344,AIR,368.2156,3.100,NA,CCMSLIB00010248030,Candidate Pentahydroxylated bile acid (delta mass -73.0706),M+H,NA
4178,1.342,IHC,477.2192,0.665,NA,NA,NA,NA,NA
28620,1.342,AIR,337.2359,4.845,NA,NA,NA,NA,NA
25965,1.342,AIR,466.3528,4.263,NA,NA,NA,NA,NA
4584,1.341,AIR,138.0556,0.732,NA,NA,NA,NA,NA
1029,1.340,IHC,207.2073,0.242,NA,NA,NA,NA,NA
25698,1.340,AIR,518.3186,4.246,NA,NA,NA,NA,NA
32770,1.339,IHC,370.2590,5.645,33,NA,NA,NA,NA
34081,1.338,IHC,585.2693,5.932,152,CCMSLIB00003136956,Spectral Match to Bilirubin from METLIN,M+H,NA
17459,1.338,IHC,207.1022,2.574,NA,NA,NA,NA,NA
26955,1.338,AIR,352.2488,4.512,NA,NA,NA,NA,NA
26117,1.336,AIR,519.3674,4.288,NA,NA,NA,NA,NA
3430,1.336,IHC,330.1665,0.549,NA,NA,NA,NA,NA
24707,1.336,AIR,550.3430,3.927,NA,NA,NA,NA,NA
21271,1.335,IHC,374.2553,3.287,NA,NA,NA,NA,NA
13594,1.335,IHC,184.0975,2.055,NA,NA,NA,NA,NA
12213,1.334,AIR,384.5371,1.869,597,NA,NA,NA,NA
22681,1.334,AIR,489.3216,3.561,NA,NA,NA,NA,NA
32849,1.333,AIR,326.3785,5.636,NA,NA,NA,NA,NA
12387,1.333,AIR,366.2644,1.883,NA,NA,NA,NA,NA
9642,1.331,IHC,278.1847,1.607,93,NA,NA,NA,NA
27012,1.330,AIR,397.3104,4.462,NA,NA,NA,NA,NA
15455,1.329,AIR,403.2555,2.308,NA,NA,NA,NA,NA
21994,1.327,AIR,465.3691,3.398,NA,CCMSLIB00010217393,"Trihydroxylated bile acid - Cholyl-1,3-diaminopropane",M+H,"Trihydroxylated bile acid - Cholyl-1,3-diaminopropane M+H"
7022,1.327,IHC,338.1354,1.195,NA,NA,NA,NA,NA
27991,1.326,IHC,524.3063,4.770,NA,NA,NA,NA,NA
33937,1.326,AIR,407.2912,5.880,749,NA,NA,NA,NA
25154,1.325,AIR,317.2115,4.062,NA,NA,NA,NA,NA
19724,1.325,AIR,449.3265,2.997,NA,NA,NA,NA,NA
23500,1.324,AIR,365.1958,3.683,NA,NA,NA,NA,NA
22270,1.324,IHC,193.1232,3.467,186,NA,NA,NA,NA
21324,1.323,AIR,271.1544,3.236,503,NA,NA,NA,NA
23940,1.323,AIR,540.3372,3.932,NA,CCMSLIB00005716809,Methiocholic acid putative,M+H,NA
30233,1.323,IHC,453.3186,5.256,419,NA,NA,NA,NA
8598,1.322,IHC,415.2196,1.477,NA,NA,NA,NA,NA
32666,1.322,IHC,499.3373,5.633,348,NA,NA,NA,NA
29844,1.321,AIR,415.3212,5.119,NA,CCMSLIB00010234736,"""Candidate Dihydroxylated bile acid (delta mass 22.0208; sirius atomic difference: 3C, 2H, -1O; buddy atomic difference: 3C, 2H, -1O)""",M+H,NA
19743,1.319,AIR,919.9228,3.013,NA,CCMSLIB00010217724,"""Candidate Trihydroxylated bile acid (delta mass 510.6273; sirius atomic difference: 34C, 78H, 4N, -2O)""",M+H,NA
28931,1.319,AIR,327.2168,4.968,71,NA,NA,NA,NA
26789,1.319,IHC,593.3337,4.463,496,NA,NA,NA,NA
24094,1.319,AIR,356.2669,3.843,224,CCMSLIB00010248552,"""Candidate Trihydroxylated bile acid (delta mass -53.0284; buddy atomic difference: -7C, -7H, 5N, -2O)""",M+H,NA
23624,1.317,AIR,352.2487,3.676,213,NA,NA,NA,NA
11706,1.317,IHC,255.1599,1.833,670,NA,NA,NA,NA
3880,1.316,AIR,281.1501,0.629,487,NA,NA,NA,NA
23564,1.316,AIR,461.2682,3.736,NA,CCMSLIB00010229849,"""Candidate Trihydroxylated bile acid (delta mass 51.9715; sirius atomic difference: 2C, -8H, 6N, -3O; buddy atomic difference: 2C, -8H, 6N, -3O)""",M+H,NA
